1 4.614065e-01 3.388281e-01 -2.829842e+00
2 8.002346e-01 8.448518e-03 -6.647384e-02
3 8.086831e-01 -1.242136e-05 9.803155e-05
4 8.086707e-01 -3.089170e-11 2.438014e-10
MU = 8.086707e-01
0	-1.350086e+01	2.000000e+00
1	-1.173192e+01	2.000000e+00
2	-1.173192e+01	2.000000e+00
3	-1.173192e+01	2.000000e+00
4	-1.173192e+01	2.000000e+00
5	-1.173192e+01	2.000000e+00
6	-1.173192e+01	2.000000e+00
7	-1.038200e+01	2.000000e+00
8	-1.038200e+01	2.000000e+00
9	-1.038200e+01	2.000000e+00
10	-1.038200e+01	2.000000e+00
11	-1.038200e+01	2.000000e+00
12	-1.038200e+01	2.000000e+00
13	-1.038200e+01	2.000000e+00
14	-1.038200e+01	2.000000e+00
15	-1.038200e+01	2.000000e+00
16	-1.038200e+01	2.000000e+00
17	-1.038200e+01	2.000000e+00
18	-1.038200e+01	2.000000e+00
19	-1.015969e+01	2.000000e+00
20	-1.015969e+01	2.000000e+00
21	-1.015969e+01	2.000000e+00
22	-1.015969e+01	2.000000e+00
23	-7.274394e+00	2.000000e+00
24	-7.274394e+00	2.000000e+00
25	-7.274394e+00	2.000000e+00
26	-7.274394e+00	2.000000e+00
27	-7.274394e+00	2.000000e+00
28	-7.274394e+00	2.000000e+00
29	-7.231124e+00	2.000000e+00
30	-7.231124e+00	2.000000e+00
31	-7.231124e+00	2.000000e+00
32	-7.231124e+00	2.000000e+00
33	-7.231124e+00	2.000000e+00
34	-7.231124e+00	2.000000e+00
35	-7.231124e+00	2.000000e+00
36	-7.231124e+00	2.000000e+00
37	-7.231124e+00	2.000000e+00
38	-7.231124e+00	2.000000e+00
39	-7.231124e+00	2.000000e+00
40	-7.231124e+00	2.000000e+00
41	-6.362761e+00	2.000000e+00
42	-6.362761e+00	2.000000e+00
43	-6.362761e+00	2.000000e+00
44	-6.362761e+00	2.000000e+00
45	-4.634684e+00	2.000000e+00
46	-4.634684e+00	2.000000e+00
47	-4.634684e+00	2.000000e+00
48	-4.634684e+00	2.000000e+00
49	-4.634684e+00	2.000000e+00
50	-4.634684e+00	2.000000e+00
51	-4.634684e+00	2.000000e+00
52	-4.634684e+00	2.000000e+00
53	-4.634684e+00	2.000000e+00
54	-4.634684e+00	2.000000e+00
55	-4.634684e+00	2.000000e+00
56	-4.634684e+00	2.000000e+00
57	-3.937140e+00	2.000000e+00
58	-3.937140e+00	2.000000e+00
59	-3.937140e+00	2.000000e+00
60	-3.937140e+00	2.000000e+00
61	-3.937140e+00	2.000000e+00
62	-3.937140e+00	2.000000e+00
63	-3.937140e+00	2.000000e+00
64	-3.937140e+00	2.000000e+00
65	-3.937140e+00	2.000000e+00
66	-3.937140e+00	2.000000e+00
67	-3.937140e+00	2.000000e+00
68	-3.937140e+00	2.000000e+00
69	-3.825100e+00	2.000000e+00
70	-3.825100e+00	2.000000e+00
71	-3.825100e+00	2.000000e+00
72	-3.825100e+00	2.000000e+00
73	-3.825100e+00	2.000000e+00
74	-3.825100e+00	2.000000e+00
75	-3.803764e+00	2.000000e+00
76	-3.803764e+00	2.000000e+00
77	-3.803764e+00	2.000000e+00
78	-3.803764e+00	2.000000e+00
79	-3.803764e+00	2.000000e+00
80	-3.803764e+00	2.000000e+00
81	-3.803764e+00	2.000000e+00
82	-3.803764e+00	2.000000e+00
83	-3.803764e+00	2.000000e+00
84	-3.803764e+00	2.000000e+00
85	-3.803764e+00	2.000000e+00
86	-3.803764e+00	2.000000e+00
87	-2.388826e+00	2.000000e+00
88	-2.388826e+00	2.000000e+00
89	-2.388826e+00	2.000000e+00
